Position_data
Positionêî=	519
POSITION_TICKET	POSITION_TIME	POSITION_TIME_MSC	POSITION_TIME_UPDATE	POSITION_TIME_UPDATE_MSC	POSITION_TYPE	POSITION_MAGIC	POSITION_IDENTIFIER	POSITION_REASON	POSITION_VOLUME	POSITION_PRICE_OPEN	POSITION_SL	POSITION_TP	POSITION_PRICE_CURRENT	POSITION_SWAP	POSITION_PROFIT	POSITION_COMMENT	status	max_price	max_subtime	min_price	min_time	open_sigma_Fb	open_sigmaLb	open_bollinger_bandwide_Fb	open_bollinger_bandwide_Fb_o1	open_bollinger_bandwide_Fb_o2	open_bollinger_bandwide_Fb_o3	open_bollinger_bandwide_Fb_o4	open_bollinger_bandwide_Fb_o5	open_bollinger_bandwide_Lb	open_bollinger_bandwide_Lb_o1	open_bollinger_bandwide_Lb_o2	open_bollinger_bandwide_Lb_o3	open_bollinger_bandwide_Lb_o4	open_bollinger_bandwide_Lb_o5	open_katamuki_F	open_katamuki1_F	open_katamuki2_F	open_katamuki3_F	open_katamuki_L	open_katamuki1_L	open_katamuki2_L	open_katamuki3_L	open_katamuki_EMA_A	open_katamuki_EMA_A1	open_katamuki_EMA_A2	open_katamuki_EMA_B1	open_katamuki_EMA_B2	open_katamuki_EMA_C1	open_katamuki_EMA_C2	open_state_tyouki_chikou_innyou	open_state_tyouki_kumo_innyou	open_state_tanki__chikou_innyou	open_state_tanki__kumo_innyou	open_mode_span_pattern	max_sigma	min_sigma	agatte_sagaru	sagatte_agaru
736	2014.09.30 13:00	1412082000000	1412082000	1412082000000	POSITION_TYPE_SELL	16384	736	POSITION_REASON_EXPERT	0.10000	1.61802	1.62003	1.61352	1.61845	0.00000	-4.30000	371##0#0.0#	2	4.20000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	4.20000000
738	2014.10.16 20:00	1413489600000	1413489600	1413489600000	POSITION_TYPE_BUY	16384	738	POSITION_REASON_EXPERT	0.10000	1.60704	1.60503	1.61154	1.60606	0.00000	9.40000	372##0#0.0#	2	25.30000000	21600	9.80000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	21.40000000	35.10000000
740	2014.10.22 11:00	1413975600000	1413975600	1413975600000	POSITION_TYPE_SELL	16384	740	POSITION_REASON_EXPERT	0.10000	1.60273	1.60483	1.59823	1.60430	0.00000	-15.70000	373##0#0.0#	2	14.70000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	14.70000000
742	2014.10.24 12:00	1414152000000	1414152000	1414152000000	POSITION_TYPE_BUY	16384	742	POSITION_REASON_EXPERT	0.10000	1.60394	1.60184	1.60844	1.60402	0.00000	20.90000	374##0#0.0#	2	20.90000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	20.90000000
744	2014.10.29 20:00	1414612800000	1414612800	1414612800000	POSITION_TYPE_SELL	16384	744	POSITION_REASON_EXPERT	0.10000	1.60197	1.60407	1.59747	1.60068	0.00000	16.70000	375##0#0.0#	2	0.00000000	0	17.70000000	18000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.70000000	8.50000000
746	2014.10.30 16:00	1414684800000	1414684800	1414684800000	POSITION_TYPE_BUY	16384	746	POSITION_REASON_EXPERT	0.10000	1.60257	1.60047	1.60707	1.60216	0.00000	0.20000	376##0#0.0#	2	0.20000000	7200	4.10000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.10000000	4.30000000
750	2014.11.03 12:00	1415016000000	1415016000	1415016000000	POSITION_TYPE_BUY	16384	750	POSITION_REASON_EXPERT	0.10000	1.60038	1.59827	1.60488	1.60009	0.00000	-4.90000	378##0#0.0#	2	0.00000000	0	6.10000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	6.10000000	1.20000000
752	2014.11.05 12:00	1415188800000	1415188800	1415188800000	POSITION_TYPE_SELL	16384	752	POSITION_REASON_EXPERT	0.10000	1.58876	1.59087	1.58426	1.58911	0.00000	-3.50000	379##0#0.0#	2	2.50000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	2.50000000
754	2014.11.19 13:00	1416402000000	1416402000	1416402000000	POSITION_TYPE_BUY	16384	754	POSITION_REASON_EXPERT	0.10000	1.56834	1.56633	1.57284	1.56662	0.00000	7.50000	380##0#0.0#	2	7.50000000	7200	17.20000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.20000000	24.70000000
756	2014.11.21 13:00	1416574800000	1416574800	1416574800000	POSITION_TYPE_SELL	16384	756	POSITION_REASON_EXPERT	0.10000	1.56637	1.56849	1.56187	1.56730	0.00000	-9.30000	381##0#0.0#	2	8.30000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	8.30000000
758	2014.11.26 14:00	1417010400000	1417010400	1417010400000	POSITION_TYPE_BUY	16384	758	POSITION_REASON_EXPERT	0.10000	1.57458	1.57248	1.57908	1.57789	0.00000	33.10000	382##0#0.0#	2	33.10000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	33.10000000
760	2014.11.28 15:00	1417186800000	1417186800	1417186800000	POSITION_TYPE_SELL	16384	760	POSITION_REASON_EXPERT	0.10000	1.56992	1.57202	1.56542	1.56920	0.00000	25.90000	383##0#0.0#	2	0.00000000	0	27.00000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	27.00000000	0.00000000
764	2014.12.15 17:00	1418662800000	1418662800	1418662800000	POSITION_TYPE_SELL	16384	764	POSITION_REASON_EXPERT	0.10000	1.56509	1.56711	1.56059	1.56136	0.00000	37.30000	385##0#0.0#	2	0.00000000	0	37.50000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	37.50000000	0.00000000
768	2014.12.17 23:00	1418857200000	1418857200	1418857200000	POSITION_TYPE_SELL	16384	768	POSITION_REASON_EXPERT	0.10000	1.55714	1.55926	1.55264	1.55664	-0.66000	-17.20000	387##0#0.0#	2	16.10000000	21600	10.40000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.40000000	26.50000000
770	2014.12.31 15:00	1420038000000	1420038000	1420038000000	POSITION_TYPE_BUY	16384	770	POSITION_REASON_EXPERT	0.10000	1.55875	1.55667	1.56325	1.55856	0.00000	-1.90000	388##0#0.0#	2	0.00000000	0	1.90000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.90000000	0.00000000
774	2015.01.27 19:00	1422385200000	1422385200	1422385200000	POSITION_TYPE_BUY	16384	774	POSITION_REASON_EXPERT	0.10000	1.51950	1.51736	1.52400	1.51979	0.00000	-7.60000	390##0#0.0#	2	8.30000000	7200	8.70000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.00000000	8.30000000
776	2015.01.29 20:00	1422561600000	1422561600	1422561600000	POSITION_TYPE_SELL	16384	776	POSITION_REASON_EXPERT	0.10000	1.50460	1.50681	1.50010	1.50466	0.00000	-2.20000	391##0#0.0#	2	0.10000000	7200	1.40000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.40000000	1.50000000
778	2015.02.02 02:00	1422842400000	1422842400	1422842400000	POSITION_TYPE_BUY	16384	778	POSITION_REASON_EXPERT	0.10000	1.50848	1.50627	1.51298	1.50748	0.00000	-12.20000	392##0#0.0#	2	0.00000000	0	12.20000000	25200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	12.20000000	5.90000000
780	2015.02.06 17:00	1423242000000	1423242000	1423242000000	POSITION_TYPE_SELL	16384	780	POSITION_REASON_EXPERT	0.10000	1.52609	1.52820	1.52159	1.52687	0.00000	39.10000	393##0#0.0#	2	7.00000000	3600	40.50000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	47.50000000	7.00000000
782	2015.02.10 19:00	1423594800000	1423594800	1423594800000	POSITION_TYPE_BUY	16384	782	POSITION_REASON_EXPERT	0.10000	1.52523	1.52306	1.52973	1.52570	0.00000	39.50000	394##0#0.0#	2	39.50000000	61200	13.50000000	46800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	24.90000000	53.00000000
784	2015.02.11 20:00	1423684800000	1423684800	1423684800000	POSITION_TYPE_SELL	16384	784	POSITION_REASON_EXPERT	0.10000	1.52332	1.52541	1.51882	1.52368	0.00000	-3.80000	395##0#0.0#	2	11.90000000	7200	15.20000000	39600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	27.10000000	18.10000000
786	2015.02.12 15:00	1423753200000	1423753200	1423753200000	POSITION_TYPE_BUY	16384	786	POSITION_REASON_EXPERT	0.10000	1.53700	1.53486	1.54150	1.53627	0.00000	-10.90000	396##0#0.0#	2	0.00000000	0	10.90000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.90000000	0.00000000
788	2015.02.16 17:00	1424106000000	1424106000	1424106000000	POSITION_TYPE_SELL	16384	788	POSITION_REASON_EXPERT	0.10000	1.53793	1.54009	1.53343	1.53795	0.00000	-11.10000	397##0#0.0#	2	9.50000000	72000	35.50000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	35.50000000	45.00000000
792	2015.02.17 19:00	1424199600000	1424199600	1424199600000	POSITION_TYPE_SELL	16384	792	POSITION_REASON_EXPERT	0.10000	1.53457	1.53675	1.53007	1.53629	0.00000	-17.20000	399##0#0.0#	2	16.00000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	16.00000000
794	2015.02.18 13:00	1424264400000	1424264400	1424264400000	POSITION_TYPE_BUY	16384	794	POSITION_REASON_EXPERT	0.10000	1.54243	1.54030	1.54693	1.54208	0.00000	-5.10000	400##0#0.0#	2	22.40000000	18000	5.10000000	28800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	27.50000000	25.90000000
796	2015.02.26 19:00	1424977200000	1424977200	1424977200000	POSITION_TYPE_SELL	16384	796	POSITION_REASON_EXPERT	0.10000	1.54230	1.54440	1.53780	1.54079	0.00000	-15.80000	401##0#0.0#	2	14.50000000	43200	19.50000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	19.50000000	34.00000000
798	2015.02.27 19:00	1425063600000	1425063600	1425063600000	POSITION_TYPE_BUY	16384	798	POSITION_REASON_EXPERT	0.10000	1.54383	1.54172	1.54833	1.54393	0.00000	-0.40000	402##0#0.0#	2	10.00000000	7200	2.10000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	12.10000000	10.00000000
800	2015.03.02 16:00	1425312000000	1425312000	1425312000000	POSITION_TYPE_SELL	16384	800	POSITION_REASON_EXPERT	0.10000	1.53875	1.54084	1.53425	1.53871	0.00000	43.00000	403##0#0.0#	2	2.90000000	90000	44.10000000	147600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	47.00000000	40.50000000
804	2015.04.10 13:00	1428670800000	1428670800	1428670800000	POSITION_TYPE_SELL	16384	804	POSITION_REASON_EXPERT	0.10000	1.46538	1.46749	1.46088	1.46254	0.00000	28.40000	405##0#0.0#	2	0.00000000	0	29.10000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	29.10000000	0.00000000
806	2015.04.17 12:00	1429272000000	1429272000	1429272000000	POSITION_TYPE_BUY	16384	806	POSITION_REASON_EXPERT	0.10000	1.50183	1.49975	1.50633	1.50361	0.00000	19.00000	406##0#0.0#	2	19.00000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.80000000	19.00000000
808	2015.04.20 14:00	1429538400000	1429538400	1429538400000	POSITION_TYPE_SELL	16384	808	POSITION_REASON_EXPERT	0.10000	1.49157	1.49363	1.48707	1.49217	0.00000	29.00000	407##0#0.0#	2	4.90000000	3600	35.80000000	54000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	40.70000000	15.80000000
810	2015.04.22 16:00	1429718400000	1429718400	1429718400000	POSITION_TYPE_BUY	16384	810	POSITION_REASON_EXPERT	0.10000	1.50480	1.50274	1.50930	1.50382	0.00000	-9.80000	408##0#0.0#	2	0.00000000	0	9.80000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	9.80000000	0.00000000
812	2015.05.01 19:00	1430506800000	1430506800	1430506800000	POSITION_TYPE_SELL	16384	812	POSITION_REASON_EXPERT	0.10000	1.51356	1.51558	1.50906	1.51156	0.00000	-15.30000	409##0#0.0#	2	14.70000000	7200	20.50000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	20.50000000	35.20000000
816	2015.05.19 06:00	1432015200000	1432015200	1432015200000	POSITION_TYPE_SELL	16384	816	POSITION_REASON_EXPERT	0.10000	1.56455	1.56672	1.56005	1.56573	0.00000	-18.70000	411##0#0.0#	2	17.10000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	2.90000000	17.10000000
820	2015.05.22 18:00	1432317600000	1432317600	1432317600000	POSITION_TYPE_SELL	16384	820	POSITION_REASON_EXPERT	0.10000	1.54992	1.55208	1.54542	1.54837	0.00000	28.50000	413##0#0.0#	2	3.80000000	234000	40.20000000	255600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	44.00000000	43.40000000
822	2015.06.02 18:00	1433268000000	1433268000	1433268000000	POSITION_TYPE_BUY	16384	822	POSITION_REASON_EXPERT	0.10000	1.53280	1.53072	1.53730	1.53295	0.00000	21.40000	414##0#0.0#	2	35.10000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	30.50000000	35.10000000
826	2015.06.10 12:00	1433937600000	1433937600	1433937600000	POSITION_TYPE_BUY	16384	826	POSITION_REASON_EXPERT	0.10000	1.54377	1.54162	1.54827	1.54620	0.00000	24.30000	416##0#0.0#	2	24.30000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	24.30000000
828	2015.06.22 16:00	1434988800000	1434988800	1434988800000	POSITION_TYPE_SELL	16384	828	POSITION_REASON_EXPERT	0.10000	1.58278	1.58488	1.57828	1.58325	0.00000	8.20000	417##0#0.0#	2	3.80000000	3600	10.50000000	25200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	14.30000000	10.90000000
830	2015.06.29 20:00	1435608000000	1435608000	1435608000000	POSITION_TYPE_BUY	16384	830	POSITION_REASON_EXPERT	0.10000	1.57401	1.57192	1.57851	1.57496	0.00000	-10.20000	418##0#0.0#	2	9.50000000	3600	13.50000000	25200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	23.00000000	9.50000000
