Position_data
Positionêî=	481
POSITION_TICKET	POSITION_TIME	POSITION_TIME_MSC	POSITION_TIME_UPDATE	POSITION_TIME_UPDATE_MSC	POSITION_TYPE	POSITION_MAGIC	POSITION_IDENTIFIER	POSITION_REASON	POSITION_VOLUME	POSITION_PRICE_OPEN	POSITION_SL	POSITION_TP	POSITION_PRICE_CURRENT	POSITION_SWAP	POSITION_PROFIT	POSITION_COMMENT	status	max_price	max_subtime	min_price	min_time	open_sigma_Fb	open_sigmaLb	open_bollinger_bandwide_Fb	open_bollinger_bandwide_Fb_o1	open_bollinger_bandwide_Fb_o2	open_bollinger_bandwide_Fb_o3	open_bollinger_bandwide_Fb_o4	open_bollinger_bandwide_Fb_o5	open_bollinger_bandwide_Lb	open_bollinger_bandwide_Lb_o1	open_bollinger_bandwide_Lb_o2	open_bollinger_bandwide_Lb_o3	open_bollinger_bandwide_Lb_o4	open_bollinger_bandwide_Lb_o5	open_katamuki_F	open_katamuki1_F	open_katamuki2_F	open_katamuki3_F	open_katamuki_L	open_katamuki1_L	open_katamuki2_L	open_katamuki3_L	open_katamuki_EMA_A	open_katamuki_EMA_A1	open_katamuki_EMA_A2	open_katamuki_EMA_B1	open_katamuki_EMA_B2	open_katamuki_EMA_C1	open_katamuki_EMA_C2	open_state_tyouki_chikou_innyou	open_state_tyouki_kumo_innyou	open_state_tanki__chikou_innyou	open_state_tanki__kumo_innyou	open_mode_span_pattern	max_sigma	min_sigma	agatte_sagaru	sagatte_agaru
500	2014.02.13 09:00	1392282000000	1392282000	1392282000000	POSITION_TYPE_SELL	16384	500	POSITION_REASON_EXPERT	0.10000	102.11500	102.31900	101.66500	102.08800	0.00000	-4.11000	252##0#0.0#	2	8.10000000	36000	26.60000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	26.60000000	34.70000000
502	2014.02.18 07:00	1392706800000	1392706800	1392706800000	POSITION_TYPE_BUY	16384	502	POSITION_REASON_EXPERT	0.10000	102.65900	102.45500	103.10900	102.62400	0.00000	-13.85000	253##0#0.0#	2	0.00000000	0	14.20000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	14.20000000	0.00000000
504	2014.02.20 11:00	1392894000000	1392894000	1392894000000	POSITION_TYPE_SELL	16384	504	POSITION_REASON_EXPERT	0.10000	101.89500	102.09800	101.44500	101.96500	0.00000	-12.06000	254##0#0.0#	2	12.00000000	10800	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	12.00000000
506	2014.02.21 03:00	1392951600000	1392951600	1392951600000	POSITION_TYPE_BUY	16384	506	POSITION_REASON_EXPERT	0.10000	102.41900	102.21600	102.86900	102.46600	0.00000	-13.20000	255##0#0.0#	2	29.00000000	54000	13.50000000	266400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	42.50000000	32.90000000
508	2014.02.28 07:00	1393570800000	1393570800	1393570800000	POSITION_TYPE_SELL	16384	508	POSITION_REASON_EXPERT	0.10000	101.71200	101.91600	101.26200	101.82000	0.00000	-2.06000	256##0#0.0#	2	10.50000000	3600	7.00000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.50000000	10.50000000
510	2014.03.05 11:00	1394017200000	1394017200	1394017200000	POSITION_TYPE_BUY	16384	510	POSITION_REASON_EXPERT	0.10000	102.39500	102.19300	102.84500	102.39400	0.00000	33.29000	257##0#0.0#	2	36.60000000	82800	10.00000000	43200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	21.00000000	46.60000000
512	2014.03.12 02:00	1394589600000	1394589600	1394589600000	POSITION_TYPE_SELL	16384	512	POSITION_REASON_EXPERT	0.10000	102.89400	103.09800	102.44400	102.95600	0.00000	-6.02000	258##0#0.0#	2	6.10000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	6.10000000
514	2014.03.31 17:00	1396285200000	1396285200	1396285200000	POSITION_TYPE_BUY	16384	514	POSITION_REASON_EXPERT	0.10000	102.98200	102.78100	103.43200	102.98200	0.00000	37.92000	259##0#0.0#	2	41.10000000	72000	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.80000000	41.10000000
516	2014.04.04 16:00	1396627200000	1396627200	1396627200000	POSITION_TYPE_SELL	16384	516	POSITION_REASON_EXPERT	0.10000	103.65800	103.86000	103.20800	103.57900	0.00000	35.63000	260##0#0.0#	2	0.00000000	0	37.10000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	37.10000000	0.00000000
518	2014.04.14 16:00	1397491200000	1397491200	1397491200000	POSITION_TYPE_BUY	16384	518	POSITION_REASON_EXPERT	0.10000	101.70800	101.50400	102.15800	101.84200	0.00000	-17.63000	261##0#0.0#	2	22.40000000	86400	17.90000000	97200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	40.30000000	22.40000000
520	2014.05.05 05:00	1399266000000	1399266000	1399266000000	POSITION_TYPE_SELL	16384	520	POSITION_REASON_EXPERT	0.10000	101.89200	102.09700	101.44200	101.94100	0.00000	-13.72000	262##0#0.0#	2	13.50000000	14400	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	1.30000000	13.50000000
524	2014.05.15 19:00	1400180400000	1400180400	1400180400000	POSITION_TYPE_SELL	16384	524	POSITION_REASON_EXPERT	0.10000	101.57600	101.78100	101.12600	101.47000	0.00000	21.01000	264##0#0.0#	2	1.80000000	10800	23.70000000	309600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	25.50000000	18.00000000
526	2014.05.21 17:00	1400691600000	1400691600	1400691600000	POSITION_TYPE_BUY	16384	526	POSITION_REASON_EXPERT	0.10000	101.49000	101.28400	101.94000	101.44300	0.00000	42.68000	265##0#0.0#	2	43.50000000	154800	13.00000000	21600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	16.10000000	56.50000000
528	2014.05.28 16:00	1401292800000	1401292800	1401292800000	POSITION_TYPE_SELL	16384	528	POSITION_REASON_EXPERT	0.10000	101.75100	101.96400	101.30100	101.75400	0.00000	1.77000	266##0#0.0#	2	10.30000000	18000	23.90000000	72000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	34.20000000	26.50000000
529	2014.05.30 00:00	1401408000000	1401408000	1401408000000	POSITION_TYPE_BUY	16384	529	POSITION_REASON_EXPERT	0.10000	101.73300	101.52500	102.18300	101.72700	0.00000	-13.98000	267##0#0.0#	2	0.00000000	0	14.20000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	14.20000000	0.00000000
532	2014.06.06 05:00	1402030800000	1402030800	1402030800000	POSITION_TYPE_SELL	16384	532	POSITION_REASON_EXPERT	0.10000	102.35600	102.56400	101.90600	102.33700	0.00000	7.82000	269##0#0.0#	2	1.00000000	28800	9.70000000	18000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	9.70000000	10.70000000
534	2014.06.17 16:00	1403020800000	1403020800	1403020800000	POSITION_TYPE_BUY	16384	534	POSITION_REASON_EXPERT	0.10000	102.16800	101.96300	102.61800	102.16400	0.00000	0.10000	270##0#0.0#	2	12.00000000	54000	4.40000000	86400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	16.40000000	15.70000000
536	2014.06.18 23:00	1403132400000	1403132400	1403132400000	POSITION_TYPE_SELL	16384	536	POSITION_REASON_EXPERT	0.10000	101.92300	102.12900	101.47300	101.93600	-0.18000	-12.44000	271##0#0.0#	2	13.10000000	136800	16.80000000	36000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	21.00000000	29.90000000
538	2014.07.01 04:00	1404187200000	1404187200	1404187200000	POSITION_TYPE_BUY	16384	538	POSITION_REASON_EXPERT	0.10000	101.48600	101.27300	101.93600	101.50700	0.00000	39.06000	272##0#0.0#	2	40.40000000	172800	5.00000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	16.70000000	45.40000000
540	2014.07.10 12:00	1404993600000	1404993600	1404993600000	POSITION_TYPE_SELL	16384	540	POSITION_REASON_EXPERT	0.10000	101.33000	101.53300	100.88000	101.31900	0.00000	-8.68000	273##0#0.0#	2	8.30000000	334800	21.30000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	24.10000000	29.60000000
542	2014.07.24 21:00	1406235600000	1406235600	1406235600000	POSITION_TYPE_BUY	16384	542	POSITION_REASON_EXPERT	0.10000	101.83300	101.62600	102.28300	101.78600	0.00000	-5.11000	274##0#0.0#	2	7.50000000	50400	12.00000000	39600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	15.50000000	19.50000000
543	2014.07.28 01:00	1406509200000	1406509200	1406509200000	POSITION_TYPE_SELL	16384	543	POSITION_REASON_EXPERT	0.10000	101.78100	101.99100	101.33100	101.75400	0.00000	-18.34000	275##0#0.0#	2	17.90000000	104400	3.40000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	9.90000000	21.30000000
546	2014.07.29 07:00	1406617200000	1406617200	1406617200000	POSITION_TYPE_BUY	16384	546	POSITION_REASON_EXPERT	0.10000	101.98500	101.77500	102.43500	101.98100	0.00000	23.28000	277##0#0.0#	2	25.80000000	108000	8.80000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	8.80000000	34.60000000
548	2014.08.08 06:00	1407477600000	1407477600	1407477600000	POSITION_TYPE_SELL	16384	548	POSITION_REASON_EXPERT	0.10000	101.77500	101.98600	101.32500	101.81400	0.00000	-7.17000	278##0#0.0#	2	6.20000000	25200	14.90000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.60000000	21.10000000
550	2014.08.13 11:00	1407927600000	1407927600	1407927600000	POSITION_TYPE_BUY	16384	550	POSITION_REASON_EXPERT	0.10000	102.48500	102.27400	102.93500	102.45000	0.00000	-4.69000	279##0#0.0#	2	0.00000000	0	4.80000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.80000000	2.10000000
552	2014.08.15 18:00	1408125600000	1408125600	1408125600000	POSITION_TYPE_SELL	16384	552	POSITION_REASON_EXPERT	0.10000	102.19000	102.40000	101.74000	102.30300	0.00000	-11.05000	280##0#0.0#	2	10.30000000	3600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	10.30000000
554	2014.08.19 16:00	1408464000000	1408464000	1408464000000	POSITION_TYPE_BUY	16384	554	POSITION_REASON_EXPERT	0.10000	102.80600	102.59600	103.25600	102.81400	0.00000	32.29000	281##0#0.0#	2	37.10000000	50400	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.60000000	37.10000000
556	2014.09.05 16:00	1409932800000	1409932800	1409932800000	POSITION_TYPE_SELL	16384	556	POSITION_REASON_EXPERT	0.10000	104.86600	105.06700	104.41600	104.88600	0.00000	-7.91000	282##0#0.0#	2	8.20000000	7200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	0.00000000	8.20000000
558	2014.09.08 20:00	1410206400000	1410206400	1410206400000	POSITION_TYPE_BUY	16384	558	POSITION_REASON_EXPERT	0.10000	105.88900	105.68800	106.33900	105.89000	0.00000	32.48000	283##0#0.0#	2	36.90000000	39600	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	11.40000000	36.90000000
560	2014.10.01 20:00	1412193600000	1412193600	1412193600000	POSITION_TYPE_SELL	16384	560	POSITION_REASON_EXPERT	0.10000	109.30500	109.50600	108.85500	109.18900	0.00000	33.23000	284##0#0.0#	2	0.00000000	0	40.70000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	40.70000000	16.30000000
562	2014.10.15 02:00	1413338400000	1413338400	1413338400000	POSITION_TYPE_BUY	16384	562	POSITION_REASON_EXPERT	0.10000	107.31700	107.11600	107.76700	107.24500	0.00000	-6.71000	285##0#0.0#	2	0.00000000	0	7.20000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	7.20000000	0.00000000
564	2014.10.15 16:00	1413388800000	1413388800	1413388800000	POSITION_TYPE_SELL	16384	564	POSITION_REASON_EXPERT	0.10000	106.24300	106.44400	105.79300	106.20000	0.00000	16.50000	286##0#0.0#	2	0.00000000	0	17.60000000	7200	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	17.60000000	0.00000000
566	2014.10.23 12:00	1414065600000	1414065600	1414065600000	POSITION_TYPE_BUY	16384	566	POSITION_REASON_EXPERT	0.10000	107.54300	107.33300	107.99300	107.44800	0.00000	29.21000	287##0#0.0#	2	31.50000000	10800	9.50000000	3600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	9.50000000	41.00000000
568	2014.11.10 05:00	1415595600000	1415595600	1415595600000	POSITION_TYPE_SELL	16384	568	POSITION_REASON_EXPERT	0.10000	114.22000	114.43100	113.77000	114.16000	0.00000	-7.87000	288##0#0.0#	2	8.00000000	36000	22.00000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	22.00000000	30.00000000
570	2014.11.11 10:00	1415700000000	1415700000	1415700000000	POSITION_TYPE_BUY	16384	570	POSITION_REASON_EXPERT	0.10000	115.80100	115.59100	116.25100	115.92400	0.00000	6.64000	289##0#0.0#	2	18.20000000	7200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.50000000	18.20000000
572	2014.11.17 04:00	1416196800000	1416196800	1416196800000	POSITION_TYPE_SELL	16384	572	POSITION_REASON_EXPERT	0.10000	115.76500	115.97300	115.31500	115.90900	0.00000	9.34000	290##0#0.0#	2	13.50000000	3600	15.00000000	10800	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	28.50000000	13.50000000
574	2014.11.19 03:00	1416366000000	1416366000	1416366000000	POSITION_TYPE_BUY	16384	574	POSITION_REASON_EXPERT	0.10000	117.12500	116.91600	117.57500	117.13500	0.00000	24.02000	291##0#0.0#	2	28.20000000	25200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	4.80000000	28.20000000
576	2014.12.04 20:00	1417723200000	1417723200	1417723200000	POSITION_TYPE_SELL	16384	576	POSITION_REASON_EXPERT	0.10000	119.79700	120.00500	119.34700	119.84900	0.00000	-10.67000	292##0#0.0#	2	13.20000000	28800	5.70000000	14400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	10.00000000	18.90000000
578	2014.12.05 12:00	1417780800000	1417780800	1417780800000	POSITION_TYPE_BUY	16384	578	POSITION_REASON_EXPERT	0.10000	120.34500	120.13600	120.79500	120.38800	0.00000	15.60000	293##0#0.0#	2	30.40000000	7200	0.00000000	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0	0	0	0	0	0.00000000	0.00000000	11.60000000	30.40000000
